id,name,source,rarity,type,level
NtezcliwnH4R1tJw,Thulgant,Pathfinder Bestiary 2,uncommon,Fiend,18
zA9tCwjyViY6ZPfS,Ancient Cloud Dragon,Pathfinder Bestiary 2,rare,Dragon,19
cPX0NmB242FqSRxa,Grendel,Pathfinder Bestiary 2,unique,Humanoid,19
eD1kydftMIp4CL2K,Sard,Pathfinder Bestiary 2,rare,Plant,19
FRTpT9rLxUBKGdin,Star Archon,Pathfinder Bestiary 2,common,Celestial,19
NAy7eUqFI8tGm3Ug,Taiga Linnorm,Pathfinder Bestiary 2,uncommon,Dragon,19
Va2LUALLnnfWX3wq,Vrolikai,Pathfinder Bestiary 2,uncommon,Fiend,19
BSlvgDdLkTXU9hRF,Ancient Umbral Dragon,Pathfinder Bestiary 2,rare,Dragon,20
H37tfTiLiUhpYxaS,Bastion Archon,Pathfinder Bestiary 2,rare,Celestial,20
hmnNDCNV425MisdA,Eremite,Pathfinder Bestiary 2,common,Fiend,20
XCNRztCxn6EbJ0gr,Norn,Pathfinder Bestiary 2,rare,Fey,20
37FAi1y5S8snofws,Olethrodaemon,Pathfinder Bestiary 2,common,Fiend,20
ePUTKSr45H7S5dQs,Veranallia,Pathfinder Bestiary 2,common,Celestial,20
ABrzFoOqQohQqU6C,Yamaraj,Pathfinder Bestiary 2,uncommon,Monitor,20
xfcFXLbadD3KdlHW,Lerritan,Pathfinder Bestiary 2,common,Elemental,21
g41X4b3q2iDMLRt3,Ravener,Pathfinder Bestiary 2,rare,Dragon,21
Y0qsrBFTFMbaiLzr,Jabberwock,Pathfinder Bestiary 2,rare,Dragon,23
c4uQKZaRWv9n9IHo,Solar,Pathfinder Bestiary 2,rare,Celestial,23
cKZtOsBlN3Qu8Kyq,Clockwork Spy,Pathfinder Bestiary 3,uncommon,Construct,-1
fViWNHKjjL7fYbjW,Common Eurypterid,Pathfinder Bestiary 3,common,Animal,-1
zGco5QmokZpFgLes,Grimple,Pathfinder Bestiary 3,common,Fey,-1
9RNisBYwGOCQan1S,Haniver,Pathfinder Bestiary 3,common,Fey,-1
pFUv7BzSjYTOo5mO,Monkey,Pathfinder Bestiary 3,common,Animal,-1
9SW7NWlTisAjNwAu,Nyktera,Pathfinder Bestiary 3,common,Fey,-1
9rugdliEg2udjROC,Pufferfish,Pathfinder Bestiary 3,common,Animal,-1
nr8EXKLSejspbb3d,Red Fox,Pathfinder Bestiary 3,common,Animal,-1
Wq0Euk0RK6rhRDsN,Severed Head,Pathfinder Bestiary 3,common,Undead,-1
CFzeAzMfGHkzCF7h,Skunk,Pathfinder Bestiary 3,common,Animal,-1
MtCiCanKa8EgZOm9,Three-toed Sloth,Pathfinder Bestiary 3,common,Animal,-1
HPVVewX9vqKH94xf,Tooth Fairy,Pathfinder Bestiary 3,common,Fey,-1
aZBp1m5C9nXRgxHA,Trilobite,Pathfinder Bestiary 3,common,Animal,-1
aepfNXXy2juozgzB,Weasel,Pathfinder Bestiary 3,common,Animal,-1
0HTju4vf8ADAAh2g,Air Wisp,Pathfinder Bestiary 3,common,Elemental,0
OPRuZ1cEuKkJGPMV,Earth Wisp,Pathfinder Bestiary 3,common,Elemental,0
9KZRWATLOGP7QGyM,Fire Wisp,Pathfinder Bestiary 3,common,Elemental,0
FXwgsLTRneGzclsw,Ioton,Pathfinder Bestiary 3,common,Astral,0
rOFpnEic0eJdaxiM,Kangaroo,Pathfinder Bestiary 3,common,Animal,0
dkDbXG0boTkddHSG,Melixie,Pathfinder Bestiary 3,common,Fey,0
S6V3z6bE6G9J68tE,Ringhorn Ram,Pathfinder Bestiary 3,common,Animal,0
H8PaAZanEOT85KjD,Vine Leshy,Pathfinder Bestiary 3,common,Plant,0
YX0CqhKKtRzoLkuP,Water Wisp,Pathfinder Bestiary 3,common,Elemental,0
wnrgiB2PkaBC5gOQ,Animated Silverware Swarm,Pathfinder Bestiary 3,common,Construct,1
Yq9TcUof5D117yns,Camel,Pathfinder Bestiary 3,common,Animal,1
Vt28ucE0FUJYl1fD,Coral Capuchin,Pathfinder Bestiary 3,common,Beast,1
VMZOQGY1x1of0XLm,Cunning Fox,Pathfinder Bestiary 3,common,Beast,1
QJRi6WzEm0LbXjAc,Doru,Pathfinder Bestiary 3,common,Fiend,1
qlYzd5vmhsFTNdbX,Esipil,Pathfinder Bestiary 3,common,Fiend,1
8LBJ0jKca3vLaUhx,Festrog,Pathfinder Bestiary 3,common,Undead,1
4cfi0BksjHbFVY0A,Flumph,Pathfinder Bestiary 3,common,Aberration,1
hiDSC6gqneQTB106,Fuath,Pathfinder Bestiary 3,common,Fey,1
CSPuBqtPITQt43Md,Gathlain Wanderer,Pathfinder Bestiary 3,uncommon,Fey,1
nr4E59Xu10nWYsyO,Giant Skunk,Pathfinder Bestiary 3,common,Animal,1
5dZaPSltPYYIupeq,Grioth Scout,Pathfinder Bestiary 3,uncommon,Humanoid,1
ldzHiLhLAHhwpVJe,House Drake,Pathfinder Bestiary 3,common,Dragon,1
Nq0MR5YsuglgPi0m,Ostovite,Pathfinder Bestiary 3,common,Fiend,1
8M91u7Q3javRQVEY,Raktavarna,Pathfinder Bestiary 3,uncommon,Fiend,1
Gf3g6wQquSjJhFMC,Samsaran Anchorite,Pathfinder Bestiary 3,uncommon,Humanoid,1
UxiwQ2Nmvfk9Q9tC,Shaukeen,Pathfinder Bestiary 3,common,Fiend,1
JKF2cMQEWkA5avCO,Shikigami,Pathfinder Bestiary 3,common,Spirit,1
sCzgD99DO10Koovq,Silvanshee,Pathfinder Bestiary 3,common,Celestial,1
0JmtZzvzZU3HtYVp,Squirrel Swarm,Pathfinder Bestiary 3,common,Animal,1
74Sw9n7c4sMaK9Rx,Stheno Harpist,Pathfinder Bestiary 3,rare,Humanoid,1
RZ1SLG0gxrOYSKRs,Vanara Disciple,Pathfinder Bestiary 3,uncommon,Humanoid,1
rW6vTwkAEAH8AMGw,Wayang Whisperblade,Pathfinder Bestiary 3,uncommon,Humanoid,1
3OrdGXuPXSlrLlbf,Wyrwood Sneak,Pathfinder Bestiary 3,rare,Construct,1
H7PDLOIbDG9zt4H1,Yzobu,Pathfinder Bestiary 3,common,Animal,1
iNgKGHzMOAHjWQeI,Android Infiltrator,Pathfinder Bestiary 3,rare,Humanoid,2
MJhb44wEqSMWtrfe,Angheuvore Flesh-gnawer,Pathfinder Bestiary 3,rare,Humanoid,2
RTTs4lvkcPz8u6IY,Azarketi Explorer,Pathfinder Bestiary 3,common,Humanoid,2
Su21mCjUxFJnoWGg,Azer,Pathfinder Bestiary 3,common,Elemental,2
eGNpuEg60STItyGz,Cactus Leshy,Pathfinder Bestiary 3,common,Plant,2
BrGvmcM6jl3xUs4d,Cobbleswarm,Pathfinder Bestiary 3,common,Aberration,2
NhHGDx6ChbrhAmbO,Domovoi,Pathfinder Bestiary 3,common,Fey,2
ooyJuLQ3AivRwLpa,Dretch,Pathfinder Bestiary 3,common,Fiend,2
GPP2YJd2CkXSlLok,Duende,Pathfinder Bestiary 3,uncommon,Fey,2
GD8yAL8R8oft23Ml,Fading Fox,Pathfinder Bestiary 3,common,Animal,2
FvywQFbFzwLV8mvW,Flaming Skull,Pathfinder Bestiary 3,common,Undead,2
abSsuJM94EvvyQYw,Giant Flying Squirrel,Pathfinder Bestiary 3,common,Animal,2
1DzJjE7OnRDY5Pir,Giant Opossum,Pathfinder Bestiary 3,common,Animal,2
IijUBFE1vhvgowhD,Giant Porcupine,Pathfinder Bestiary 3,common,Animal,2
iLoVkzve6Nu3gErr,Herexen,Pathfinder Bestiary 3,uncommon,Undead,2
4vwMHy39IQyb7I7p,Incutilis,Pathfinder Bestiary 3,uncommon,Aberration,2
KG1Zu3EK0wrNdsQC,Ittan-momen,Pathfinder Bestiary 3,common,,2
QrD96KPUHGjjkLbL,Kappa,Pathfinder Bestiary 3,common,Beast,2
3SYFPEaAl4g5G3GK,Kitsune Trickster,Pathfinder Bestiary 3,common,Humanoid,2
QYkuUQNVml878cIy,Ledalusca,Pathfinder Bestiary 3,common,Elemental,2
sESP4UwiJHeNUYEv,Monkey Swarm,Pathfinder Bestiary 3,common,Animal,2
6A317pomsGPzW17M,Munavri Spellblade,Pathfinder Bestiary 3,rare,Humanoid,2
NikAalo85JWVE6d2,Nagaji Soldier,Pathfinder Bestiary 3,common,Humanoid,2
60bknqrpHs2lL4pt,Rat Snake Swarm,Pathfinder Bestiary 3,common,Animal,2
kSk6QjH4wDGPPFrY,Rokurokubi,Pathfinder Bestiary 3,common,Humanoid,2
Ir3N6RHfg6vXYkmN,Rosethorn Ram,Pathfinder Bestiary 3,common,Animal,2
ss5f2tMeJWO3u8GU,Sasquatch,Pathfinder Bestiary 3,uncommon,Humanoid,2
EP8xhzy46zPWvhQL,Squirming Swill,Pathfinder Bestiary 3,common,Undead,2
NSD8H0xzbSWOgt7x,Stone Lion Cub,Pathfinder Bestiary 3,uncommon,Celestial,2
XrSz2IIKbeYFGILW,Strix Kinmate,Pathfinder Bestiary 3,uncommon,Humanoid,2
rnxg09tUCFPGW8IS,Terror Bird,Pathfinder Bestiary 3,common,Animal,2
VVSTEyAnm9OSbfJ5,Werebat,Pathfinder Bestiary 3,common,Beast,2
gQkqsdfkmws4oADW,Werecrocodile,Pathfinder Bestiary 3,common,Beast,2
hNW3X8MbQQ9pUMiR,Buso Farmer,Pathfinder Bestiary 3,common,Humanoid,3
PJCeh8sj9Sm5Eqz8,Draxie,Pathfinder Bestiary 3,common,Fey,3
S2DdLrq9V7M5WzM3,Dvorovoi,Pathfinder Bestiary 3,common,Fey,3
0sQg5UM8dQY7fBhQ,Ganzi Martial Artist,Pathfinder Bestiary 3,common,Humanoid,3
F4aCBm1lfPlRQzZ1,Ghoran Manipulator,Pathfinder Bestiary 3,rare,Humanoid,3
qE0iZoeeOp7og5A5,Giant Seahorse,Pathfinder Bestiary 3,common,Animal,3
01alXdlOUvAC6woS,Giant Vulture,Pathfinder Bestiary 3,common,Animal,3
HiazGJoPkJ3gQVAO,Grioth Cultist,Pathfinder Bestiary 3,rare,Humanoid,3
NoAyIhPpqJ1WE1pF,Kovintus Geomancer,Pathfinder Bestiary 3,common,Humanoid,3
mgQSYE94vb2ICVjL,Locathah Hunter,Pathfinder Bestiary 3,common,Humanoid,3
CjAaXJDY4xpKqQEz,Megalictis,Pathfinder Bestiary 3,common,Animal,3
XXsOK8ZUoqQATarG,Moose,Pathfinder Bestiary 3,common,Animal,3
AmkhY7NErzNgbsN0,Narwhal,Pathfinder Bestiary 3,common,Animal,3
SIE8CcEblKI9VwqO,Oil Living Graffiti,Pathfinder Bestiary 3,rare,Construct,3
dCJDmNm6WSKf0AY4,Piranha Swarm,Pathfinder Bestiary 3,common,Animal,3
SuI5sxy5cuc0lnsh,Platecarpus,Pathfinder Bestiary 3,common,Animal,3
VUYg62jFjYB5Mxh0,Scalescribe,Pathfinder Bestiary 3,common,Aberration,3
tQBUoh5wLJXiFdX6,Seaweed Leshy,Pathfinder Bestiary 3,common,Plant,3
O9TQjp3scKfW8SZK,Shulsaga,Pathfinder Bestiary 3,uncommon,Astral,3
rBHAfYDWpEuzbzqV,Street Skelm,Pathfinder Bestiary 3,common,Humanoid,3
FjiovYhLSHDX0ODl,Tattoo Guardian,Pathfinder Bestiary 3,uncommon,Construct,3
NUWL7LHDqmP0c7OB,Tooth Fairy Swarm,Pathfinder Bestiary 3,common,Fey,3
n1GmLT7b5Q579Tcf,Trailgaunt,Pathfinder Bestiary 3,common,Undead,3
kCaEwjZyHXy7cJre,Trilobite Swarm,Pathfinder Bestiary 3,common,Animal,3
tjtTHdIBP5QIAyS7,Vishkanya Infiltrator,Pathfinder Bestiary 3,rare,Humanoid,3
yCyZlDAaJ6cDYtB7,Wolliped,Pathfinder Bestiary 3,common,Animal,3
6bkqOecc1n0PulCu,Abrikandilu,Pathfinder Bestiary 3,common,Fiend,4
KGAuzJaKfPAdn0It,Aghash,Pathfinder Bestiary 3,common,Fiend,4
H796hayJm3J7MYJg,Amphisbaena,Pathfinder Bestiary 3,common,Animal,4
YLLyd6Jb4Zqmz0lo,Aphorite Sharpshooter,Pathfinder Bestiary 3,common,Humanoid,4
XyEvsURVDnJwb76F,Bison,Pathfinder Bestiary 3,common,Animal,4
uP6dE5adlWJ9DrFY,Corrupted Relic,Pathfinder Bestiary 3,rare,Spirit,4
c7kP2W6zaZA9oxAd,Giant Pangolin,Pathfinder Bestiary 3,common,Animal,4
MolnKBns2ePDFbAB,Hellbound Attorney,Pathfinder Bestiary 3,uncommon,Fiend,4
aeLTz7wO9ajPaQ0V,Hermit Crab Swarm,Pathfinder Bestiary 3,common,Animal,4
sp0CZ8B2IPw3bBVi,Huldra,Pathfinder Bestiary 3,uncommon,Fey,4
hh7OuFB5BQIrfeRT,Kasa-obake,Pathfinder Bestiary 3,common,,4
cKy95PZJt6lGCsJk,Kushtaka,Pathfinder Bestiary 3,common,Beast,4
RyFqNQ86931Y5tqO,Lovelorn,Pathfinder Bestiary 3,uncommon,Undead,4
Z5RBfl8x39uFpDUn,Myceloid,Pathfinder Bestiary 3,common,Fungus,4
eYKWJCYNqqp1rp2i,Nightgaunt,Pathfinder Bestiary 3,uncommon,Aberration,4
vzBsZqtGuj2FVLGj,Nucol,Pathfinder Bestiary 3,common,Fiend,4
fuCPoL2OVcQf5uT9,Ovinnik,Pathfinder Bestiary 3,common,Fey,4
ZDGYrJ68aTzZ2EtT,Phantom Knight,Pathfinder Bestiary 3,uncommon,Spirit,4
RjJzLQ1nuPtKvnXU,Shabti Redeemer,Pathfinder Bestiary 3,rare,Humanoid,4
2vvPHlLhgDGr8fOF,Shae,Pathfinder Bestiary 3,common,,4
cbduxhlI7JbONLXF,Shambler Troop,Pathfinder Bestiary 3,common,Undead,4
Q02Io3eFQpBad3vD,Stone Lion,Pathfinder Bestiary 3,uncommon,Celestial,4
7lSwznbhNb7THfZo,Terror Shrike,Pathfinder Bestiary 3,common,Animal,4
2pQoqcUxyHsTLhjw,Viper Swarm,Pathfinder Bestiary 3,common,Animal,4
aQusm2Uh1tw00IVb,Bore Worm Swarm,Pathfinder Bestiary 3,common,Animal,5
rVtBZrHnWM3lvSs7,Brimorak,Pathfinder Bestiary 3,common,Fiend,5
79pfivF3swvfsJE4,Caligni Vanguard,Pathfinder Bestiary 3,rare,Humanoid,5
PVstJNeHeWLU2XoK,Cecaelia Trapper,Pathfinder Bestiary 3,common,Humanoid,5
SQKdvPIhWkrHlkbn,City Guard Squadron,Pathfinder Bestiary 3,common,Humanoid,5
61atKNQVF73vWpqc,Divine Warden Of Nethys,Pathfinder Bestiary 3,uncommon,Construct,5
xHMiDdTkZA3HzVSJ,Eunemvro,Pathfinder Bestiary 3,uncommon,Humanoid,5
istUwJdW3Mlln2hb,Giant Hermit Crab,Pathfinder Bestiary 3,common,Animal,5
i3Ui3hHIBZnHl0Le,Globster,Pathfinder Bestiary 3,common,,5
SaNOrmVDvQGX5U1D,Harpy Skeleton,Pathfinder Bestiary 3,common,Undead,5
6rtLd2rN1qd6eCqK,Hieracosphinx,Pathfinder Bestiary 3,common,Beast,5
IMrnOMr3GtUFKyuV,Ice Worm Swarm,Pathfinder Bestiary 3,common,Animal,5
Fj3CXqR0Y6kgvcBE,Kodama,Pathfinder Bestiary 3,common,Spirit,5
AxfH7V8A38VVugYo,Lampad,Pathfinder Bestiary 3,common,Fey,5
5bBfMpcn0PuO1jTL,Lava Worm Swarm,Pathfinder Bestiary 3,common,Animal,5
FHZPjbRmJCqnhdal,Mage-Eater Worm Swarm,Pathfinder Bestiary 3,common,Animal,5
lrSuRCrRjP3xBfRy,Megatherium,Pathfinder Bestiary 3,common,Animal,5
kBIl96jzJjOd0LkZ,Namorrodor,Pathfinder Bestiary 3,common,Undead,5
JlFBu8zobNq3daVF,Necril Worm Swarm,Pathfinder Bestiary 3,common,Animal,5
TzltHdjikojp7Um7,Penanggalan,Pathfinder Bestiary 3,common,Aberration,5
92nVPdtlJR5uHzIl,Sabosan,Pathfinder Bestiary 3,common,Humanoid,5
sNEvW8qBxztZcI8p,Shrine Skelm,Pathfinder Bestiary 3,common,Humanoid,5
6AvQH0XXccorLE6d,Skinstitch,Pathfinder Bestiary 3,uncommon,Construct,5
ChzqT42N5waJZ9VS,Spiny Eurypterid,Pathfinder Bestiary 3,common,Animal,5
wVMMl1jfxWyqU4yq,Storm Hag,Pathfinder Bestiary 3,common,Humanoid,5
dKFzkdgTntTm8ydA,Wizard Sponge (Crypt),Pathfinder Bestiary 3,common,Fungus,5
sNeIVL8w7NPFtpK2,Wizard Sponge (Fey Domain),Pathfinder Bestiary 3,common,Fungus,5
Al5OHM0hbWcqIplK,Wizard Sponge (Fiendish Temple),Pathfinder Bestiary 3,common,Fungus,5
TeaF0WreNshQxbe8,Wizard Sponge (Toxic Lair),Pathfinder Bestiary 3,common,Fungus,5
rqNNvJO0XEVHWwbW,Wizard Sponge (Underwater),Pathfinder Bestiary 3,common,Fungus,5
tdSnY3lgYJnsvB8n,Wizard Sponge,Pathfinder Bestiary 3,common,Fungus,5
zMoJh88vXJQwSHsX,Abandoned Zealot,Pathfinder Bestiary 3,common,Spirit,6
Yg7R4UgB1FjF2Euu,Bauble Beast,Pathfinder Bestiary 3,uncommon,Beast,6
zdJgaVe6VRSfEE1n,Caligni Caller,Pathfinder Bestiary 3,uncommon,Humanoid,6
DIJQ1UvfDDnDP545,Cave Giant,Pathfinder Bestiary 3,common,Humanoid,6
EGyCQDseM9FaCl78,Chouchin-obake,Pathfinder Bestiary 3,common,,6
9HkUdRKoprwo27VN,Clockwork Soldier,Pathfinder Bestiary 3,uncommon,Construct,6
ilGMPBvjT9ovIiXB,Gurgist Mauler,Pathfinder Bestiary 3,rare,Humanoid,6
OsWFo87OQ4G67zMS,Kurobozu,Pathfinder Bestiary 3,uncommon,Undead,6
U3rMc5sN05MempVX,Maftet Guardian,Pathfinder Bestiary 3,common,Humanoid,6
yi9g7D49uGvAdGDP,Mi-Go,Pathfinder Bestiary 3,uncommon,Fungus,6
JkJRKxuIGJ3DOD9L,Owb,Pathfinder Bestiary 3,uncommon,,6
XmOYhscNHFw7M2G0,Rhu-chalik,Pathfinder Bestiary 3,uncommon,Aberration,6
rOBXOcxMcnFR2P9y,Skull Peeler,Pathfinder Bestiary 3,common,Beast,6
A7TFAr1rBtKJyprn,Sulfur Zombie,Pathfinder Bestiary 3,common,Undead,6
ULfACJrDBnZLNBKj,Terra-cotta Soldier,Pathfinder Bestiary 3,common,Construct,6
mupW1Mgec250lQiZ,Umasi,Pathfinder Bestiary 3,uncommon,Aberration,6
8HdbN5NwEolamidg,Vulpinal,Pathfinder Bestiary 3,common,Celestial,6
KGiEFgiqiexNBfS3,Wihsaak,Pathfinder Bestiary 3,common,Fiend,6
6yc1exIcngUEvBQH,Adhukait,Pathfinder Bestiary 3,common,Fiend,7
dniiLeUhXaq5CElX,Arboreal Reaper,Pathfinder Bestiary 3,common,Plant,7
sgZGrUQrfH3QPdXF,Caulborn,Pathfinder Bestiary 3,uncommon,Astral,7
qvVmYuERMib26Atc,Crossroads Guardian,Pathfinder Bestiary 3,rare,Fey,7
FOG8qK1bWVxp7vmE,Empress Bore Worm,Pathfinder Bestiary 3,common,Animal,7
Rgy8OyRY5szgE6d0,Empress Ice Worm,Pathfinder Bestiary 3,common,Animal,7
YsgpbtWVT3q0OLWv,Empress Lava Worm,Pathfinder Bestiary 3,common,Animal,7
JGpz9B0QkkAcHT4e,Empress Mage-Eater Worm,Pathfinder Bestiary 3,common,Animal,7
XnHmGsR7bQCHTMdA,Empress Necril Worm,Pathfinder Bestiary 3,common,Animal,7
kU0ZXzbHqHUIND6m,Fortune Eater,Pathfinder Bestiary 3,rare,Spirit,7
8lQf8PNcJvxwmqLd,Kirin,Pathfinder Bestiary 3,rare,Beast,7
e6r8AGxfp8PDXaZk,Levaloch,Pathfinder Bestiary 3,common,Construct,7
QyuUubTtR38kafue,Manticore Paaridar,Pathfinder Bestiary 3,uncommon,Beast,7
L5cNazEKC5gASp41,Mothman,Pathfinder Bestiary 3,rare,Aberration,7
XgCQnswAedPcwLck,Pairaka,Pathfinder Bestiary 3,common,Fiend,7
cMBXcfS0DuZ7O2vm,Pukwudgie,Pathfinder Bestiary 3,uncommon,Fey,7
2DrerJYEJon5U6Fx,Slithering Pit,Pathfinder Bestiary 3,rare,,7
nIXWanjtyklfwH7u,Tiddalik,Pathfinder Bestiary 3,common,Beast,7
AlLBsYO3ax9OQzAK,Tupilaq,Pathfinder Bestiary 3,common,Construct,7
KTzSpyphiJ78EnBd,Winter Hag,Pathfinder Bestiary 3,common,Humanoid,7
3VTjHYQjp1aE27n4,Young Underworld Dragon,Pathfinder Bestiary 3,uncommon,Dragon,7
oR8cm0Aj5FIDF67w,Zetogeki,Pathfinder Bestiary 3,common,Animal,7
JD5sD7vwwlU2DwJI,Angazhani,Pathfinder Bestiary 3,common,Beast,8
ew52XP0hjUACnidH,Blood Hag,Pathfinder Bestiary 3,common,Humanoid,8
4glVe36VTR8HTjcE,Girtablilu Sentry,Pathfinder Bestiary 3,common,Beast,8
GHv9BN8JQEPJVp5n,Guecubu,Pathfinder Bestiary 3,uncommon,Undead,8
OTEJFZ03NDqtrhcj,Hadrinnex,Pathfinder Bestiary 3,uncommon,Aberration,8
CXCdPqMRX58sBQ9G,Hellknight Cavalry Brigade,Pathfinder Bestiary 3,common,Animal,8
N6nBHGfmlaeMiBMP,Hellwasp Swarm,Pathfinder Bestiary 3,common,Fiend,8
dtkq45qf18bENXBd,Kishi,Pathfinder Bestiary 3,common,Fey,8
324ZRtmDYulbw0CM,Lifeleecher Brawler,Pathfinder Bestiary 3,rare,Humanoid,8
dVJkFPCqJcPjImdG,Mix Couatl,Pathfinder Bestiary 3,uncommon,Beast,8
tQIYWBefvpemUVeJ,Nosferatu Thrall,Pathfinder Bestiary 3,uncommon,Humanoid,8
xnrXf66rFvAfyhE9,Palace Skelm,Pathfinder Bestiary 3,common,Humanoid,8
KSKettq5j3A7UsIh,Phantom Beast,Pathfinder Bestiary 3,rare,Spirit,8
Vi2p9VroteSHsSy9,Procyal,Pathfinder Bestiary 3,common,Celestial,8
HhuHFmaq69ekSgEl,Shantak,Pathfinder Bestiary 3,uncommon,Beast,8
PX8tlo804y4I1C8S,Tylosaurus,Pathfinder Bestiary 3,common,Animal,8
JZMK7j7WGWlB3Jhw,Young Sea Dragon,Pathfinder Bestiary 3,uncommon,Dragon,8
fLyIWlTCW3cUPjvd,Animated Furnace,Pathfinder Bestiary 3,common,Construct,9
an7tww93Y4pQ8HP6,Baykok,Pathfinder Bestiary 3,common,Undead,9
krbmyD1SuPQb4QfF,Blood Painter,Pathfinder Bestiary 3,common,Aberration,9
0A2XLkvOzDMOjC6Q,Clockwork Mage,Pathfinder Bestiary 3,uncommon,Construct,9
o740a5FFLG834FkV,Desert Giant,Pathfinder Bestiary 3,common,Humanoid,9
wv0hiJIGQjTU1pnO,Galvo,Pathfinder Bestiary 3,common,Aberration,9
aqvMwn6885CJEmCO,Garuda,Pathfinder Bestiary 3,common,Celestial,9
JHrINFX7a7fYhP4w,Gliminal,Pathfinder Bestiary 3,rare,Spirit,9
v0bKmqnUHxPTFQu4,Hesperid,Pathfinder Bestiary 3,common,Fey,9
8S088wbZjUhx6IB7,Khravgodon,Pathfinder Bestiary 3,common,Animal,9
CYzFHz8ZbU270z9N,Mokele-mbembe,Pathfinder Bestiary 3,uncommon,Animal,9
nzF46X8zcUG0CvpV,Pakalchi,Pathfinder Bestiary 3,common,Fiend,9
QWx9cIVUeP7dMOez,Roiling Incant,Pathfinder Bestiary 3,uncommon,,9
HObVT8aJnsx5nnqu,Tikbalang,Pathfinder Bestiary 3,uncommon,Beast,9
FjZ737XIvSOSaYcA,Tyrannosaurus Skeleton,Pathfinder Bestiary 3,common,Undead,9
oE52gEbyrF4Dl3Go,Yithian,Pathfinder Bestiary 3,rare,Aberration,9
cXz5nWwlbRQ1g90y,Young Sky Dragon,Pathfinder Bestiary 3,uncommon,Dragon,9
GGuT6YsRH4aXhpl3,Zombie Dragon,Pathfinder Bestiary 3,common,Dragon,9
v7nu3NMYTS0YyxH4,Adlet,Pathfinder Bestiary 3,common,Humanoid,10
RCsFDD6nqNUX0gIa,Chyzaedu,Pathfinder Bestiary 3,rare,Aberration,10
5WAy9PYWu1PuQKXg,Clacking Skull Swarm,Pathfinder Bestiary 3,common,Undead,10
VF81W91YRFgtBLli,Einherji,Pathfinder Bestiary 3,common,Monitor,10
nnI7oj1BcetLUTYo,Etioling Blightmage,Pathfinder Bestiary 3,rare,Humanoid,10
rr48cUJxGpII7jWz,Feathered Bear,Pathfinder Bestiary 3,common,Beast,10
SjvmOu8v9haaZE1p,Leng Ghoul,Pathfinder Bestiary 3,uncommon,Undead,10
ZwtcCnW9CEs78WRC,Mobogo,Pathfinder Bestiary 3,common,Beast,10
qm0YqO9ik2U2Gjdx,Moon Hag,Pathfinder Bestiary 3,uncommon,Fiend,10
BEzfxlrA0CNfh4Fr,Nosferatu Malefactor,Pathfinder Bestiary 3,uncommon,Undead,10
qnFiUNUyH0zuG6hj,Quintessivore,Pathfinder Bestiary 3,rare,Beast,10
O8iynsWnjObQ8TJl,Soul Skelm,Pathfinder Bestiary 3,uncommon,Fiend,10
Y8lQqtOgXYXDCPFg,Swordkeeper,Pathfinder Bestiary 3,uncommon,Construct,10
vWF79pVG3dbZIlId,Young Forest Dragon,Pathfinder Bestiary 3,uncommon,Dragon,10
wLG0f6J8cgyCA0w4,Zuishin,Pathfinder Bestiary 3,common,Spirit,10
wmKIB7cgWdAZ29mv,Adult Underworld Dragon,Pathfinder Bestiary 3,uncommon,Dragon,11
rFpExrqWywVDPYdP,Brainchild,Pathfinder Bestiary 3,rare,,11
Pnw71fJ41j6Wx62M,Harmona,Pathfinder Bestiary 3,uncommon,Fey,11
6OxiStysMq65xKgS,Kongamato,Pathfinder Bestiary 3,uncommon,Dragon,11
mbu0D45HPRNAwgEU,Munagola,Pathfinder Bestiary 3,common,Fiend,11
vOTFqODTDDC2BDLx,Rancorous Priesthood,Pathfinder Bestiary 3,common,Humanoid,11
mK7FwVR1yyqeMlA4,Seething Spirit,Pathfinder Bestiary 3,uncommon,Spirit,11
iiXjQ1SchGiotpVp,Skeleton Infantry,Pathfinder Bestiary 3,common,Undead,11
OrO28a9h8kakTTj7,Young Sovereign Dragon,Pathfinder Bestiary 3,uncommon,Dragon,11
uDNQyboLAiIxBatL,Adult Sea Dragon,Pathfinder Bestiary 3,uncommon,Dragon,12
vJAPvmWCjVGKr06E,Arboreal Archive,Pathfinder Bestiary 3,common,Plant,12
v0nvME08U3mZJWB3,Betobeto-san,Pathfinder Bestiary 3,uncommon,Spirit,12
EvLBhZSMrzVDk4mM,Calikang,Pathfinder Bestiary 3,uncommon,Humanoid,12
aX0zhmJGzpnwCwMr,Feral Skull Swarm,Pathfinder Bestiary 3,uncommon,Undead,12
zGtfiKku0td5E0VJ,Fossil Golem,Pathfinder Bestiary 3,rare,Construct,12
DmQM0QTSPJ7YtpMg,Girtablilu Seer,Pathfinder Bestiary 3,common,Beast,12
BPmotFI9EoIqSatr,Japalisura,Pathfinder Bestiary 3,common,Fiend,12
cmzlnTgWcJjnISAK,Kokogiak,Pathfinder Bestiary 3,common,Beast,12
LTSZ3LD1L7ZthoD2,Misery Siktempora,Pathfinder Bestiary 3,rare,,12
phOYPM1OVAKPg68l,Omox,Pathfinder Bestiary 3,uncommon,Fiend,12
2L2iQ9X8tYPH2K9s,Tidehawk,Pathfinder Bestiary 3,rare,Beast,12
vwzfmjR0Me6xPdTP,Tomb Giant,Pathfinder Bestiary 3,common,Humanoid,12
